onset	duration	trial_type	response	response_time	condition
0.014	0.5	39.0	0.0	0.0	coco/000000171936.jpg
3.014	0.5	10.0	0.0	0.0	coco/000000029114.jpg
6.013999999999999	0.5	15.0	0.0	0.0	coco/000000060604.jpg
9.014	0.5	6.0	0.0	0.0	coco/000000023047.jpg
12.013	0.5	32.0	0.0	0.0	coco/000000129766.jpg
15.013	0.5	28.0	0.0	0.0	coco/000000119849.jpg
18.012999999999995	0.5	57.0	0.0	0.0	coco/000000256617.jpg
21.013	0.5	105.0	0.0	0.0	coco/000000495388.jpg
24.012	0.5	95.0	0.0	0.0	coco/000000447242.jpg
27.012	0.5	1000.0	0.0	0.0	n/a
30.012	0.5	37.0	0.0	0.0	coco/000000161578.jpg
33.012	0.5	2000.0	1.0	0.7898018360137941	n/a
36.011	0.5	68.0	0.0	0.0	coco/000000346377.jpg
39.011	0.5	52.0	0.0	0.0	coco/000000238980.jpg
42.011	0.5	87.0	0.0	0.0	coco/000000413250.jpg
45.011	0.5	116.0	0.0	0.0	coco/000000548088.jpg
48.011	0.5	104.0	0.0	0.0	coco/000000485822.jpg
51.01	0.5	119.0	0.0	0.0	coco/000000565004.jpg
54.01	0.5	78.0	0.0	0.0	coco/000000384594.jpg
57.01	0.5	24.0	0.0	0.0	coco/000000102858.jpg
60.01	0.5	111.0	0.0	0.0	coco/000000532175.jpg
63.00899999999999	0.5	107.0	0.0	0.0	coco/000000510721.jpg
66.009	0.5	114.0	0.0	0.0	coco/000000540056.jpg
69.009	0.5	1000.0	0.0	0.0	n/a
72.009	0.5	49.0	0.0	0.0	coco/000000222964.jpg
75.008	0.5	94.0	0.0	0.0	coco/000000444495.jpg
78.008	0.5	26.0	0.0	0.0	coco/000000112614.jpg
81.008	0.5	42.0	0.0	0.0	coco/000000182366.jpg
84.008	0.5	53.0	0.0	0.0	coco/000000244157.jpg
87.007	0.5	12.0	0.0	0.0	coco/000000036598.jpg
90.007	0.5	1000.0	0.0	0.0	n/a
93.007	0.5	61.0	0.0	0.0	coco/000000299307.jpg
96.007	0.5	102.0	0.0	0.0	coco/000000480447.jpg
99.006	0.5	2000.0	1.0	0.4916603565216065	n/a
102.006	0.5	50.0	0.0	0.0	coco/000000228274.jpg
105.006	0.5	109.0	0.0	0.0	coco/000000526204.jpg
108.006	0.5	82.0	0.0	0.0	coco/000000399489.jpg
111.006	0.5	2000.0	1.0	0.7004547119140625	n/a
114.005	0.5	120.0	0.0	0.0	coco/000000566021.jpg
117.005	0.5	46.0	0.0	0.0	coco/000000201644.jpg
120.005	0.5	4.0	0.0	0.0	coco/000000014103.jpg
123.005	0.5	79.0	0.0	0.0	coco/000000388940.jpg
126.004	0.5	40.0	0.0	0.0	coco/000000176397.jpg
129.004	0.5	117.0	0.0	0.0	coco/000000556154.jpg
132.02	0.5	13.0	0.0	0.0	coco/000000045672.jpg
135.02	0.5	33.0	0.0	0.0	coco/000000131780.jpg
138.02	0.5	110.0	0.0	0.0	coco/000000531414.jpg
141.02	0.5	85.0	0.0	0.0	coco/000000404262.jpg
144.02	0.5	77.0	0.0	0.0	coco/000000371365.jpg
147.019	0.5	20.0	0.0	0.0	coco/000000075324.jpg
150.019	0.5	18.0	0.0	0.0	coco/000000065781.jpg
153.019	0.5	43.0	0.0	0.0	coco/000000188631.jpg
156.019	0.5	34.0	0.0	0.0	coco/000000137564.jpg
159.018	0.5	73.0	0.0	0.0	coco/000000359519.jpg
162.018	0.5	88.0	0.0	0.0	coco/000000415225.jpg
165.00099999999995	0.5	2000.0	1.0	0.601043701171875	n/a
168.018	0.5	83.0	0.0	0.0	coco/000000399981.jpg
171.017	0.5	98.0	0.0	0.0	coco/000000466532.jpg
174.017	0.5	1000.0	0.0	0.0	n/a
177.017	0.5	21.0	0.0	0.0	coco/000000084120.jpg
180.017	0.5	30.0	0.0	0.0	coco/000000128557.jpg
183.016	0.5	2000.0	1.0	0.8259413242340088	n/a
186.016	0.5	56.0	0.0	0.0	coco/000000254567.jpg
189.016	0.5	44.0	0.0	0.0	coco/000000194564.jpg
192.016	0.5	31.0	0.0	0.0	coco/000000129362.jpg
195.016	0.5	1000.0	0.0	0.0	n/a
198.015	0.5	99.0	0.0	0.0	coco/000000470762.jpg
201.015	0.5	89.0	0.0	0.0	coco/000000419406.jpg
204.015	0.5	84.0	0.0	0.0	coco/000000404064.jpg
207.015	0.5	81.0	0.0	0.0	coco/000000395396.jpg
210.014	0.5	70.0	0.0	0.0	coco/000000353055.jpg
213.014	0.5	65.0	0.0	0.0	coco/000000314356.jpg
216.014	0.5	2000.0	1.0	1.0367808341979978	n/a
219.014	0.5	86.0	0.0	0.0	coco/000000411329.jpg
222.013	0.5	72.0	0.0	0.0	coco/000000354491.jpg
225.013	0.5	48.0	0.0	0.0	coco/000000218561.jpg
228.013	0.5	1000.0	0.0	0.0	n/a
231.013	0.5	69.0	0.0	0.0	coco/000000348368.jpg
234.012	0.5	1.0	0.0	0.0	coco/000000007665.jpg
237.012	0.5	115.0	0.0	0.0	coco/000000540890.jpg
240.012	0.5	63.0	0.0	0.0	coco/000000308095.jpg
243.012	0.5	2000.0	1.0	0.6070256233215332	n/a
246.012	0.5	29.0	0.0	0.0	coco/000000124419.jpg
249.011	0.5	2000.0	1.0	1.0475358963012695	n/a
252.011	0.5	93.0	0.0	0.0	coco/000000444166.jpg
255.011	0.5	51.0	0.0	0.0	coco/000000231778.jpg
258.011	0.5	113.0	0.0	0.0	coco/000000536366.jpg
261.01	0.5	47.0	0.0	0.0	coco/000000213095.jpg
264.01	0.5	45.0	0.0	0.0	coco/000000201308.jpg
267.01	0.5	2000.0	1.0	0.6971778869628906	n/a
270.01	0.5	92.0	0.0	0.0	coco/000000443718.jpg
273.009	0.5	8.0	0.0	0.0	coco/000000025045.jpg
276.009	0.5	2000.0	1.0	0.921865701675415	n/a
279.009	0.5	41.0	0.0	0.0	coco/000000179477.jpg
282.009	0.5	59.0	0.0	0.0	coco/000000281112.jpg
285.008	0.5	36.0	0.0	0.0	coco/000000155543.jpg
288.008	0.5	1000.0	0.0	0.0	n/a
291.008	0.5	67.0	0.0	0.0	coco/000000345701.jpg
294.008	0.5	55.0	0.0	0.0	coco/000000252576.jpg
297.008	0.5	1000.0	0.0	0.0	n/a
300.007	0.5	38.0	0.0	0.0	coco/000000170439.jpg
303.007	0.5	14.0	0.0	0.0	coco/000000057828.jpg
306.007	0.5	96.0	0.0	0.0	coco/000000448701.jpg
309.007	0.5	100.0	0.0	0.0	coco/000000471755.jpg
312.006	0.5	64.0	0.0	0.0	coco/000000314313.jpg
315.006	0.5	80.0	0.0	0.0	coco/000000394766.jpg
318.006	0.5	75.0	0.0	0.0	coco/000000363403.jpg
321.006	0.5	1000.0	0.0	0.0	n/a
324.005	0.5	22.0	0.0	0.0	coco/000000097882.jpg
327.005	0.5	1000.0	0.0	0.0	n/a
330.005	0.5	11.0	0.0	0.0	coco/000000030357.jpg
333.005	0.5	1000.0	0.0	0.0	n/a
336.004	0.5	118.0	0.0	0.0	coco/000000558900.jpg
339.004	0.5	2000.0	1.0	0.8152351379394531	n/a
342.021	0.5	5.0	0.0	0.0	coco/000000020106.jpg
345.02	0.5	101.0	0.0	0.0	coco/000000476299.jpg
348.0030000000001	0.5	2000.0	1.0	0.7679758071899414	n/a
351.02	0.5	58.0	0.0	0.0	coco/000000273362.jpg
354.02	0.5	76.0	0.0	0.0	coco/000000367742.jpg
357.019	0.5	17.0	0.0	0.0	coco/000000064681.jpg
360.019	0.5	23.0	0.0	0.0	coco/000000102607.jpg
363.019	0.5	7.0	0.0	0.0	coco/000000024081.jpg
366.019	0.5	3.0	0.0	0.0	coco/000000012179.jpg
369.018	0.5	108.0	0.0	0.0	coco/000000524991.jpg
372.018	0.5	90.0	0.0	0.0	coco/000000426445.jpg
375.018	0.5	2.0	0.0	0.0	coco/000000010948.jpg
378.001	0.5	2000.0	1.0	0.8505449295043945	n/a
381.018	0.5	9.0	0.0	0.0	coco/000000026393.jpg
384.017	0.5	112.0	0.0	0.0	coco/000000534876.jpg
387.017	0.5	1000.0	0.0	0.0	n/a
390.017	0.5	35.0	0.0	0.0	coco/000000142346.jpg
393.017	0.5	16.0	0.0	0.0	coco/000000061624.jpg
396.016	0.5	106.0	0.0	0.0	coco/000000501506.jpg
399.016	0.5	91.0	0.0	0.0	coco/000000429215.jpg
402.016	0.5	62.0	0.0	0.0	coco/000000302282.jpg
405.016	0.5	60.0	0.0	0.0	coco/000000283431.jpg
408.015	0.5	1000.0	0.0	0.0	n/a
411.015	0.5	27.0	0.0	0.0	coco/000000115749.jpg
414.015	0.5	54.0	0.0	0.0	coco/000000246218.jpg
417.015	0.5	74.0	0.0	0.0	coco/000000361051.jpg
420.014	0.5	2000.0	1.0	0.9255783557891846	n/a
423.014	0.5	71.0	0.0	0.0	coco/000000353098.jpg
426.014	0.5	1000.0	0.0	0.0	n/a
429.014	0.5	66.0	0.0	0.0	coco/000000334658.jpg
432.013	0.5	97.0	0.0	0.0	coco/000000451024.jpg
435.013	0.5	2000.0	1.0	0.806818962097168	n/a
438.013	0.5	19.0	0.0	0.0	coco/000000069480.jpg
441.013	0.5	25.0	0.0	0.0	coco/000000108056.jpg
444.013	0.5	103.0	0.0	0.0	coco/000000482326.jpg
447.012	0.5	1000.0	0.0	0.0	n/a
